index,id,title,actors,director
3620,9900,Grandma's Boy,Linda Cardellini Allen Covert Peter Dante,Nicholaus Goossen
3621,14662,Slums of Beverly Hills,Natasha Lyonne Alan Arkin Marisa Tomei,Tamara Jenkins
3622,335,Once Upon a Time in the West,Henry Fonda Claudia Cardinale Jason Robards,Sergio Leone
3623,15745,Made,Vince Vaughn Jon Favreau Sean Combs,Jon Favreau
3624,17431,Moon,Sam Rockwell Kevin Spacey Dominique McElligott,Duncan Jones
3627,10217,The Sweet Hereafter,Ian Holm Caerthan Banks Sarah Polley,Atom Egoyan
3631,1024,Heavenly Creatures,Melanie Lynskey Kate Winslet Sarah Peirse,Peter Jackson
3633,45658,Everything Must Go,Rebecca Hall Will Ferrell Glenn Howerton,Dan Rush
3634,16148,Zero Effect,Bill Pullman Ben Stiller Ryan O'Neal,Jake Kasdan
3635,4553,The Machinist,Christian Bale Jennifer Jason Leigh Aitana Sánchez-Gijón,Brad Anderson
3637,245916,Kill the Messenger,Jeremy Renner Mary Elizabeth Winstead Michael Sheen,Michael Cuesta
3638,27585,Rabbit Hole,Nicole Kidman Aaron Eckhart Dianne Wiest,John Cameron Mitchell
3639,1415,Party Monster,Seth Green Macaulay Culkin Chloë Sevigny,Fenton Bailey
3640,313922,Green Room,Anton Yelchin Imogen Poots Alia Shawkat,Jeremy Saulnier
3641,14474,The Oh in Ohio,Parker Posey Danny DeVito Paul Rudd,Billy Kent
3643,13685,Bottle Rocket,Luke Wilson Owen Wilson Lumi Cavazos,Wes Anderson
3644,8744,Albino Alligator,Matt Dillon Faye Dunaway Gary Sinise,Kevin Spacey
3648,46838,Tucker and Dale vs Evil,Alan Tudyk Tyler Labine Katrina Bowden,Eli Craig
3653,298312,The Visit,Olivia DeJonge Ed Oxenbould Kathryn Hahn,M. Night Shyamalan
3658,13849,The Cottage,Andy Serkis Reece Shearsmith Jennifer Ellison,Paul Andrew Williams
3659,14849,Dead Like Me: Life After Death,Ellen Muth Jasmine Guy Callum Blue,Stephen Herek
3662,244403,Rudderless,Billy Crudup Anton Yelchin Felicity Huffman,William H. Macy
3666,297596,Dying of the Light,Nicolas Cage Anton Yelchin Alexander Karim,Paul Schrader
3673,12555,I Served the King of England,Ivan Barnev Oldřich Kaiser Julia Jentsch,Jiří Menzel
3675,12498,Sling Blade,Billy Bob Thornton Dwight Yoakam J. T. Walsh,Billy Bob Thornton
3677,1690,Hostel,Jay Hernandez Derek Richardson Eythor Gudjonsson,Eli Roth
3678,8435,A Cock and Bull Story,Steve Coogan Rob Brydon Keeley Hawes,Michael Winterbottom
3679,64720,Take Shelter,Michael Shannon Jessica Chastain Katy Mixon,Jeff Nichols
3680,49365,Lady in White,Lukas Haas Len Cariou Alex Rocco,Frank LaLoggia
3683,16337,The Texas Chainsaw Massacre 2,Dennis Hopper Caroline Williams Jim Siedow,Tobe Hooper
3684,11577,Pat Garrett & Billy the Kid,James Coburn Kris Kristofferson Richard Jaeckel,Sam Peckinpah
3685,77987,Only God Forgives,Ryan Gosling Kristin Scott Thomas Gordon Brown,Nicolas Winding Refn
3688,8981,Dear Frankie,Gerard Butler Emily Mortimer Jack McElhone,Shona Auerbach
3694,9336,Police Academy,Steve Guttenberg Kim Cattrall G. W. Bailey,Hugh Wilson
3695,5689,The Blue Lagoon,Brooke Shields Christopher Atkins Leo McKern,Randal Kleiser
3696,712,Four Weddings and a Funeral,Hugh Grant Andie MacDowell James Fleet,Mike Newell
3697,13342,Fast Times at Ridgemont High,Sean Penn Jennifer Jason Leigh Judge Reinhold,Amy Heckerling
3698,10339,Moby Dick,Gregory Peck Richard Basehart Leo Genn,John Huston
3699,1429,25th Hour,Edward Norton Philip Seymour Hoffman Barry Pepper,Spike Lee
3700,9303,Bound,Jennifer Tilly Gina Gershon Joe Pantoliano,Lilly Wachowski
3701,641,Requiem for a Dream,Ellen Burstyn Jared Leto Jennifer Connelly,Darren Aronofsky
3703,65749,Tango,Miguel Ángel Solá Cecilia Narova Mía Maestro,Carlos Saura
3704,6106,Salvador,James Woods Jim Belushi Michael Murphy,Oliver Stone
3705,252680,Moms' Night Out,Sarah Drew Sean Astin Patricia Heaton,Jon Erwin
3706,141,Donnie Darko,Jake Gyllenhaal Jena Malone Patrick Swayze,Richard Kelly
3708,17139,Character,Jan Decleir Fedja van Huêt Betty Schuurman,Mike van Diem
3709,12079,Spun,Jason Schwartzman Mickey Rourke Brittany Murphy,Jonas Åkerlund
3711,4550,Sympathy for Lady Vengeance,Choi Min-sik Lee Young-ae Kwon Yea-young,Park Chan-wook
3713,9991,Mean Machine,Vinnie Jones David Kelly David Hemmings,Barry Skolnick
3716,12093,Lilya 4-ever,Oksana Akinshina Artyom Bogucharsky Lyubov Agapova,Lukas Moodysson
3719,510,One Flew Over the Cuckoo's Nest,Jack Nicholson Louise Fletcher Danny DeVito,Miloš Forman
3721,10970,Silent Movie,Mel Brooks Marty Feldman Dom DeLuise,Mel Brooks
3723,17663,Anne of Green Gables,Megan Follows Colleen Dewhurst Richard Farnsworth,Kevin Sullivan
3726,11826,Sexy Beast,Ray Winstone Ben Kingsley Ian McShane,Jonathan Glazer
3728,1088,Whale Rider,Keisha Castle-Hughes Rawiri Paratene Vicky Haughton,Niki Caro
3730,34069,Cargo,Martin Rapold Anna-Katharina Schwabroh Regula Grauwiller,Ivan Engler
3731,10947,High School Musical,Zac Efron Vanessa Hudgens Ashley Tisdale,Kenny Ortega
3732,47452,Love and Death on Long Island,John Hurt Jason Priestley Sheila Hancock,Richard Kwietniowski
3733,3040,Night Watch,Konstantin Khabenskiy Vladimir Menshov Galina Tyunina,Timur Bekmambetov
3734,11386,The Crying Game,Stephen Rea Jaye Davidson Miranda Richardson,Neil Jordan
3735,10246,Porky's,Dan Monahan Mark Herrier Wyatt Knight,Bob Clark
3737,10331,Night of the Living Dead,Duane Jones Judith O'Dea Karl Hardman,George A. Romero
3738,153,Lost in Translation,Bill Murray Scarlett Johansson Anna Faris,Sofia Coppola
3739,703,Annie Hall,Woody Allen Diane Keaton Tony Roberts,Woody Allen
3741,1365,Monster's Ball,Halle Berry Billy Bob Thornton Heath Ledger,Marc Forster
3742,287424,Maggie,Arnold Schwarzenegger Abigail Breslin Joely Richardson,Henry Hobson
3743,451,Leaving Las Vegas,Nicolas Cage Elisabeth Shue Julian Sands,Mike Figgis
3745,987,The Front Page,Jack Lemmon Walter Matthau Susan Sarandon,Billy Wilder
3746,241251,The Boy Next Door,Jennifer Lopez Ryan Guzman Ian Nelson,Rob Cohen
3748,39781,The Kids Are All Right,Julianne Moore Annette Bening Mark Ruffalo,Lisa Cholodenko
3749,8337,They Live,Roddy Piper Keith David Meg Foster,John Carpenter
3750,5925,The Great Escape,Steve McQueen James Garner Richard Attenborough,John Sturges
3751,8357,What the #$*! Do We (K)now!?,Marlee Matlin Elaine Hendrix Robert Blanche,William Arntz
3753,85350,Boyhood,Ellar Coltrane Patricia Arquette Ethan Hawke,Richard Linklater
3754,512,Scoop,Scarlett Johansson Hugh Jackman Woody Allen,Woody Allen
3757,10744,The Cooler,William H. Macy Alec Baldwin Maria Bello,Wayne Kramer
3758,11536,The Misfits,Clark Gable Marilyn Monroe Montgomery Clift,John Huston
3759,9782,The Night Listener,Toni Collette Robin Williams Joe Morton,Patrick Stettner
3760,18713,The Jerky Boys,John G. Brennan Kamal Ahmed Alan Arkin,James Melkonian
3761,6537,The Orphanage,Belén Rueda Fernando Cayo Roger Príncep,Juan Antonio Bayona
3762,184345,A Haunted House 2,Marlon Wayans Jaime Pressly Essence Atkins,Michael Tiddes
3763,1809,The Rules of Attraction,James Van Der Beek Shannyn Sossamon Ian Somerhalder,Roger Avary
3764,2370,Topaz,Frederick Stafford Dany Robin Claude Jade,Alfred Hitchcock
3765,9809,Let's Go to Prison,Dax Shepard Will Arnett Chi McBride,Bob Odenkirk
3766,5,Four Rooms,Tim Roth Antonio Banderas Jennifer Beals,Allison Anders
3767,11013,Secretary,James Spader Maggie Gyllenhaal Jeremy Davies,Steven Shainberg
3769,10132,Talk Radio,Eric Bogosian Ellen Greene Leslie Hope,Oliver Stone
3770,16448,Waiting for Guffman,Christopher Guest Eugene Levy Fred Willard,Christopher Guest
3773,1546,Thumbsucker,Lou Taylor Pucci Tilda Swinton Vincent D'Onofrio,Mike Mills
3774,48572,Red State,Michael Parks John Goodman Melissa Leo,Kevin Smith
3775,14517,Mirrormask,Stephanie Leonidas Jason Barry Rob Brydon,Dave McKean
3776,89708,Samsara,Marcos Luna Putu Dinda Pratika Puti Sri Candra Dewi,Ron Fricke
3778,64678,The Art of Getting By,Freddie Highmore Emma Roberts Michael Angarano,Gavin Wiesen
3779,309503,Zipper,Patrick Wilson Lena Headey Richard Dreyfuss,Mora Stephens
3780,14293,Poolhall Junkies,Ricky Schroder Chazz Palminteri Rod Steiger,Mars Callahan
3781,15059,The Loss of Sexual Innocence,Julian Sands Saffron Burrows Justin Chadwick,Mike Figgis
3782,103328,Holy Motors,Eva Mendes Kylie Minogue Michel Piccoli,Leos Carax
3784,25719,Shooting Fish,Dan Futterman Stuart Townsend Kate Beckinsale,Stefan Schwartz
3786,27723,Psycho Beach Party,Lauren Ambrose Nicholas Brendon Amy Adams,Robert Lee King
3787,20468,The Big Tease,Craig Ferguson David Rasche Mary McCormack,Kevin Allen
3790,29122,An Everlasting Piece,Barry McEvoy Brían F. O'Byrne Anna Friel,Barry Levinson
3794,54580,Mondays in the Sun,Javier Bardem Luis Tosar Nieve de Medina,Fernando León de Aranoa
3795,52015,Stake Land,Danielle Harris Kelly McGillis Nick Damici,Jim Mickle
3800,10981,Nothing,David Hewlett Andrew Miller Gordon Pinsent,Vincenzo Natali
3802,14902,1776,William Daniels Howard Da Silva Ken Howard,Peter H. Hunt
3803,121676,Inescapable,Alexander Siddig Joshua Jackson Marisa Tomei,Ruba Nadda
3807,46420,The Loved Ones,Xavier Samuel Jessica McNamee Robin McLeavy,Sean Byrne
3811,874,A Man for All Seasons,Paul Scofield Wendy Hiller Leo McKern,Fred Zinnemann
3812,10774,Network,Faye Dunaway William Holden Peter Finch,Sidney Lumet
3813,770,Gone with the Wind,Vivien Leigh Clark Gable Olivia de Havilland,Victor Fleming
3815,29715,Major Dundee,Charlton Heston Richard Harris Jim Hutton,Sam Peckinpah
3816,25209,Annie Get Your Gun,Betty Hutton Howard Keel Louis Calhern,George Sidney
3817,37495,Four Lions,Riz Ahmed Nigel Lindsay Kayvan Novak,Chris Morris
3822,8618,The History Boys,Samuel Anderson Dominic Cooper James Corden,Nicholas Hytner
3823,3116,Midnight Cowboy,Dustin Hoffman Jon Voight Sylvia Miles,John Schlesinger
3824,9427,The Full Monty,Robert Carlyle Mark Addy William Snape,Peter Cattaneo
3825,813,Airplane!,Robert Hays Julie Hagerty Kareem Abdul-Jabbar,Jerry Zucker
3827,10634,Friday,Ice Cube Chris Tucker Nia Long,F. Gary Gray
3828,9516,Menace II Society,Tyrin Turner Larenz Tate Glenn Plummer,Albert Hughes
3829,16288,Creepshow 2,George Kennedy Dorothy Lamour Lois Chiles,Michael Gornick
3831,18900,In Cold Blood,Robert Blake Scott Wilson John Forsythe,Richard Brooks
3834,573,Frenzy,Jon Finch Alec McCowen Barry Foster,Alfred Hitchcock
3835,310131,The Witch,Anya Taylor-Joy Ralph Ineson Kate Dickie,Robert Eggers
3837,11363,She's the One,Edward Burns Michael McGlone Cameron Diaz,Edward Burns
3838,3033,Gods and Monsters,Ian McKellen Brendan Fraser Lynn Redgrave,Bill Condon
3839,25376,The Secret in Their Eyes,Ricardo Darín Soledad Villamil Pablo Rago,Juan José Campanella
3841,765,Evil Dead II,Bruce Campbell Sarah Berry Dan Hicks,Sam Raimi
3842,10615,Pootie Tang,Jennifer Coolidge Lance Crouther J.B. Smoove,Louis C.K.
3843,205321,Sharknado,Ian Ziering Tara Reid Cassandra Scerbo,Anthony C. Ferrante
3845,46146,Troll Hunter,Otto Jespersen Hans Morten Hansen Tomas Alf Larsen,André Øvredal
3847,14256,Winter Passing,Zooey Deschanel Will Ferrell Ed Harris,Adam Rapp
3848,540,D.E.B.S.,Sara Foster Meagan Good Jordana Brewster,Angela Robinson
3854,142061,"Batman: The Dark Knight Returns, Part 2",Peter Weller Ariel Winter David Selby,Jay Oliva
3856,252360,In the Name of the King III,Dominic Purcell Ralitsa Paskaleva Bashar Rahal,Uwe Boll
3857,256740,Wicked Blood,Abigail Breslin James Purefoy Sean Bean,Mark Young
3860,12535,High Anxiety,Mel Brooks Madeline Kahn Cloris Leachman,Mel Brooks
3861,1667,March of the Penguins,Morgan Freeman Charles Berling Romane Bohringer,Luc Jacquet
3862,50839,Margin Call,Kevin Spacey Paul Bettany Jeremy Irons,J.C. Chandor
3864,13973,Choke,Sam Rockwell Anjelica Huston Kelly Macdonald,Clark Gregg
3865,244786,Whiplash,Miles Teller J.K. Simmons Melissa Benoist,Damien Chazelle
3866,598,City of God,Alexandre Rodrigues Leandro Firmino Phellipe Haagensen,Fernando Meirelles
3867,11129,Human Traffic,John Simm Danny Dyer Lorraine Pilkington,Justin Kerrigan
3870,103663,The Hunt,Mads Mikkelsen Alexandra Rapaport Thomas Bo Larsen,Thomas Vinterberg
3871,850,A Christmas Story,Melinda Dillon Darren McGavin Peter Billingsley,Bob Clark
3872,12586,Bella,Tammy Blanchard Angélica Aragón Ali Landry,Alejandro Monteverde
3874,301748,The Opposite Sex,Mena Suvari Eric Roberts Kristin Chenoweth,Jonathan Silverman
3876,8841,The Class,François Bégaudeau Franck Keïta Esmeralda Ouertani,Laurent Cantet
3877,805,Rosemary's Baby,Mia Farrow John Cassavetes Ruth Gordon,Roman Polanski
3878,11697,The Man Who Shot Liberty Valance,John Wayne James Stewart Vera Miles,John Ford
3880,436,Maria Full of Grace,Catalina Sandino Moreno Guilied Lopez Yenny Paola Vega,Joshua Marston
3881,55347,Beginners,Ewan McGregor Christopher Plummer Mélanie Laurent,Mike Mills
3882,10070,Feast,Balthazar Getty Henry Rollins Navi Rawat,John Gulager
3883,8469,Animal House,John Belushi Tim Matheson John Vernon,John Landis
3884,658,Goldfinger,Sean Connery Honor Blackman Gert Fröbe,Guy Hamilton
3886,1585,It's a Wonderful Life,James Stewart Donna Reed Lionel Barrymore,Frank Capra
3887,627,Trainspotting,Ewan McGregor Ewen Bremner Jonny Lee Miller,Danny Boyle
3888,23618,The Original Kings of Comedy,Steve Harvey D. L. Hughley Cedric the Entertainer,Spike Lee
3889,41436,Paranormal Activity 2,Katie Featherston David Bierend Brian Boland,Tod Williams
3890,10162,Waking Ned,Ian Bannen David Kelly Fionnula Flanagan,Kirk Jones
3891,1430,Bowling for Columbine,Michael Moore George H. W. Bush George W. Bush,Michael Moore
3893,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,Robert Englund Mark Patton Kim Myers,Jack Sholder
3894,11257,A Room with a View,Maggie Smith Helena Bonham Carter Denholm Elliott,James Ivory
3895,158015,The Purge,Lena Headey Ethan Hawke Max Burkholder,James DeMonaco
3896,82507,Sinister,Ethan Hawke Juliet Rylance Vincent D'Onofrio,Scott Derrickson
3897,20337,Martin Lawrence Live: Runteldat,Martin Lawrence,Martin Lawrence
3898,261,Cat on a Hot Tin Roof,Elizabeth Taylor Paul Newman Burl Ives,Richard Brooks
3899,1685,Beneath the Planet of the Apes,James Franciscus Kim Hunter Maurice Evans,Ted Post
3900,20737,Air Bud,Kevin Zegers Wendy Makkena Michael Jeter,Charles Martin Smith
3901,10991,Pokémon: Spell of the Unknown,Veronica Taylor Rachael Lillis Eric Stuart,Michael Haigney
3902,10225,Friday the 13th Part VI: Jason Lives,Thom Mathews Jennifer Cooke David Kagen,Tom McLoughlin
3903,826,The Bridge on the River Kwai,William Holden Alec Guinness Jack Hawkins,David Lean
3904,34086,Spaced Invaders,Ariana Richards Douglas Barr Royal Dano,Patrick Read Johnson
3905,5854,Family Plot,Barbara Harris Bruce Dern Karen Black,Alfred Hitchcock
3906,284,The Apartment,Jack Lemmon Shirley MacLaine Fred MacMurray,Billy Wilder
3908,5780,Torn Curtain,Paul Newman Julie Andrews Lila Kedrova,Alfred Hitchcock
3909,292,Dave Chappelle's Block Party,Dave Chappelle Erykah Badu Common,Michel Gondry
3910,223485,Slow West,Michael Fassbender Kodi Smit-McPhee Ben Mendelsohn,John Maclean
3913,22013,Elmer Gantry,Burt Lancaster Jean Simmons Arthur Kennedy,Richard Brooks
3914,821,Judgment at Nuremberg,Spencer Tracy Burt Lancaster Richard Widmark,Stanley Kramer
3915,53862,Trippin',Deon Richmond Donald Faison Guy Torry,David Raynr
3916,3089,Red River,John Wayne Montgomery Clift Joanne Dru,Howard Hawks
3918,132344,Before Midnight,Ethan Hawke Julie Delpy Seamus Davey-Fitzpatrick,Richard Linklater
3920,15158,Phantasm II,James Le Gros Reggie Bannister Angus Scrimm,Don Coscarelli
3922,30309,Real Women Have Curves,America Ferrera Lupe Ontiveros Ingrid Oliu,Patricia Cardoso
3923,7509,Water,Lisa Ray Sarala John Abraham,Deepa Mehta
3924,10557,East Is East,Om Puri Linda Bassett Ian Aspinall,Damien O'Donnell
3925,23531,Whipped,Amanda Peet Brian Van Holt Jonathan Abrahams,Peter M. Cohen
3926,28005,Kama Sutra - A Tale of Love,Indira Varma Sarita Choudhury Ramon Tikaram,Mira Nair
3927,40247,Please Give,Rebecca Hall Catherine Keener Amanda Peet,Nicole Holofcener
3928,252,Willy Wonka & the Chocolate Factory,Gene Wilder Jack Albertson Peter Ostrum,Mel Stuart
3930,13982,8 Heads in a Duffel Bag,Joe Pesci Kristy Swanson George Hamilton,Tom Schulman
3931,16642,Days of Heaven,Richard Gere Brooke Adams Linda Manz,Terrence Malick
3932,17734,Thirteen Conversations About One Thing,John Turturro Clea DuVall Matthew McConaughey,Jill Sprecher
3933,18892,Jawbreaker,Rose McGowan Julie Benz Rebecca Gayheart,Darren Stein
3934,549,Basquiat,Jeffrey Wright David Bowie Dennis Hopper,Julian Schnabel
3935,121986,Frances Ha,Greta Gerwig Mickey Sumner Adam Driver,Noah Baumbach
3936,868,Tsotsi,Presley Chweneyagae Jerry Mofokeng Terry Pheto,Gavin Hood
3937,10683,Happiness,Jane Adams Jon Lovitz Philip Seymour Hoffman,Todd Solondz
3939,246403,Tusk,Michael Parks Justin Long Haley Joel Osment,Kevin Smith
3940,670,Oldboy,Choi Min-sik Yoo Ji-tae Kang Hye-jung,Park Chan-wook
3942,49010,Hobo with a Shotgun,Rutger Hauer Gregory Smith Robb Wells,Jason Eisener
3944,11229,Freeway,Kiefer Sutherland Reese Witherspoon Wolfgang Bodison,Matthew Bright
3947,82533,Damsels in Distress,Greta Gerwig Carrie MacLemore Megalyn Echikunwoke,Whit Stillman
3963,180296,They Came Together,Paul Rudd Amy Poehler Bill Hader,David Wain
3966,26039,Point Blank,Lee Marvin Angie Dickinson Keenan Wynn,John Boorman
3974,666,Central Station,Fernanda Montenegro Marília Pêra Vinícius de Oliveira,Walter Salles
3975,248,Pocketful of Miracles,Glenn Ford Bette Davis Hope Lange,Frank Capra
3976,325173,Close Range,Scott Adkins Nick Chinlund Caitlin Keats,Isaac Florentine
3980,10226,High Tension,Cécile de France Maïwenn Philippe Nahon,Alexandre Aja
3983,10476,Hustle & Flow,Terrence Howard Anthony Anderson Taryn Manning,Craig Brewer
3984,239,Some Like It Hot,Marilyn Monroe Tony Curtis Jack Lemmon,Billy Wilder
3985,10281,Friday the 13th Part VII: The New Blood,Kane Hodder Lar Park Lincoln Susan Jennifer Sullivan,John Carl Buechler
3986,630,The Wizard of Oz,Judy Garland Frank Morgan Ray Bolger,Victor Fleming
3987,3034,Young Frankenstein,Gene Wilder Peter Boyle Marty Feldman,Mel Brooks
3988,13025,Diary of the Dead,Michelle Morgan Joshua Close Shawn Roberts,George A. Romero
3990,55306,Ulee's Gold,Peter Fonda Patricia Richardson Christine Dunford,Victor Nunez
3991,17264,The Black Stallion,Kelly Reno Mickey Rooney Teri Garr,Carroll Ballard
3997,11072,Blazing Saddles,Cleavon Little Gene Wilder Harvey Korman,Mel Brooks
3998,9730,Friday the 13th: The Final Chapter,Kimberly Beck Erich Anderson Corey Feldman,Joseph Zito
4000,26371,Maurice,James Wilby Hugh Grant Rupert Graves,James Ivory
4001,14137,Beer League,Artie Lange Ralph Macchio Anthony DeSando,Frank Sebastiano
4002,291,Riding Giants,Jeff Clark Darrick Doerner Laird Hamilton,Stacy Peralta
4003,14139,Timecrimes,Karra Elejalde Candela Fernández Bárbara Goenaga,Nacho Vigalondo
4006,872,Singin' in the Rain,Gene Kelly Donald O'Connor Debbie Reynolds,Stanley Donen
4010,9591,That Thing You Do!,Tom Everett Scott Johnathon Schaech Tom Hanks,Tom Hanks
4011,10676,Halloween III: Season of the Witch,Tom Atkins Stacey Nelkin Dan O'Herlihy,Tommy Lee Wallace
4012,1687,Escape from the Planet of the Apes,Roddy McDowall Kim Hunter Bradford Dillman,Don Taylor
4013,24748,Hud,Paul Newman Melvyn Douglas Patricia Neal,Martin Ritt
4015,468,My Own Private Idaho,River Phoenix Keanu Reeves James Russo,Gus Van Sant
4016,401,Garden State,Zach Braff Natalie Portman Ian Holm,Zach Braff
4017,76,Before Sunrise,Ethan Hawke Julie Delpy Andrea Eckert,Richard Linklater
4019,25636,Jesus' Son,Billy Crudup Denis Leary Jack Black,Alison Maclean
4020,19316,Saving Face,Michelle Krusiec Joan Chen Lynn Chen,Alice Wu
4022,84329,Robot & Frank,Frank Langella Liv Tyler James Marsden,Jake Schreier
4023,20,My Life Without Me,Sarah Polley Amanda Plummer Scott Speedman,Isabel Coixet
4024,157386,The Spectacular Now,Miles Teller Shailene Woodley Brie Larson,James Ponsoldt
4025,13007,Religulous,Bill Maher Jose Luis De Jesus Miranda Andrew Newberg,Larry Charles
4033,45132,Super,Rainn Wilson Ellen Page Liv Tyler,James Gunn
4037,49471,Get on the Bus,Ossie Davis Charles S. Dutton Andre Braugher,Spike Lee
4039,7512,Idiocracy,Luke Wilson Maya Rudolph Dax Shepard,Mike Judge
